symbol	syn.obs	missense.obs	nonsense.obs	fs.obs	inframe.obs	max.missense	max.nonsense	max.prot	cds.id	length	total.mut.cnt	prot.mut.cnt	total.mut.pct	prot.mut.pct	score.max_cnt	score.mult_pct	score.max_pct	max.peak.cnt	multiple.cnt	summit.start	summit.end	wt.stop	fitch	fitch.summit
G6PC	1	0	0	0	0	NA	NA	NA	ENST00000253801	3213	1	0	0.0311235605353252	0	0	NA	NA	0	0	0	0	0	NA	NA
G6PC3	0	1	0	0	0	NA	NA	NA	ENST00000269097	3114	1	1	0.0321130378933847	0.0321130378933847	1	0	1	0	0	260	260	0	0	0
G6PD	0	1	0	0	0	NA	NA	NA	ENST00000393564	4635	1	1	0.0215749730312837	0.0215749730312837	1	0	1	0	0	340	340	0	0.4043622601	0.4043622601
GABBR2	1	0	0	0	0	NA	NA	NA	ENST00000259455	8469	1	0	0.0118077695123391	0	0	NA	NA	0	0	0	0	0	NA	NA
GABRA1	1	1	0	0	0	NA	NA	NA	ENST00000023897	4104	2	1	0.0487329434697856	0.0243664717348928	1	0	1	0	0	11	11	0	0.2488057634	0.2488057634
GABRA2	0	2	0	0	0	NA	NA	NA	ENST00000356504	4059	2	2	0.0492732200049273	0.0492732200049273	1	0	0.5	0	0	400	400	0	0.1802590098	0.1802590098
GABRA4	1	0	0	0	0	NA	NA	NA	ENST00000264318	4986	1	0	0.0200561572402728	0	0	NA	NA	0	0	0	0	0	NA	NA
GABRB1	0	1	0	0	0	NA	NA	NA	ENST00000295454	4266	1	1	0.023441162681669	0.023441162681669	1	0	1	0	0	325	325	0	0	0
GABRB2	0	1	0	0	0	NA	NA	NA	ENST00000274547	4608	1	1	0.0217013888888889	0.0217013888888889	1	0	1	0	0	337	337	0	0.0865619498	0.0865619498
GABRB3	0	1	0	0	0	NA	NA	NA	ENST00000311550	4257	1	1	0.0234907211651398	0.0234907211651398	1	0	1	0	0	311	311	0	0	0
GABRR2	0	1	0	0	0	NA	NA	NA	ENST00000402938	4185	1	1	0.02389486260454	0.02389486260454	1	0	1	0	0	114	114	0	0.4169949807	0.4169949807
GADD45G	0	0	1	0	0	NA	NA	NA	ENST00000252506	1431	1	1	0.0698812019566736	0.0698812019566736	0	NA	NA	0	0	0	0	34	NA	NA
GAL3ST2	0	1	0	0	0	NA	NA	NA	ENST00000192314	3582	1	1	0.0279173646007817	0.0279173646007817	1	0	1	0	0	174	174	0	0.480477941	0.480477941
GAL3ST3	2	0	0	0	0	NA	NA	NA	ENST00000312006	3879	2	0	0.051559680329982	0	0	NA	NA	0	0	0	0	0	NA	NA
GALK2	0	1	0	0	0	NA	NA	NA	ENST00000560031	4122	1	1	0.0242600679281902	0.0242600679281902	1	0	1	0	0	356	356	0	1.4777337541	1.4777337541
GALNT12	0	1	0	0	0	NA	NA	NA	ENST00000375011	5229	1	1	0.0191241155096577	0.0191241155096577	1	0	1	0	0	202	202	0	0	0
GALNT5	0	1	0	0	0	NA	NA	NA	ENST00000259056	8460	1	1	0.0118203309692671	0.0118203309692671	1	0	1	0	0	215	215	0	1.4724454654	1.4724454654
GALNTL6	0	1	0	0	0	NA	NA	NA	ENST00000506823	5409	1	1	0.0184877056757256	0.0184877056757256	1	0	1	0	0	589	589	0	0.6377566128	0.6377566128
GAPVD1	0	1	0	0	0	NA	NA	NA	ENST00000394104	13302	1	1	0.00751766651631334	0.00751766651631334	1	0	1	0	0	411	411	0	NA	NA
GAREM1	0	0	0	0	1	NA	NA	NA	ENST00000269209	7884	1	0	0.0126839167935058	0	0	NA	NA	0	0	0	0	0	NA	NA
GARS	0	1	0	0	0	NA	NA	NA	ENST00000389266	6651	1	1	0.0150353330326267	0.0150353330326267	1	0	1	0	0	240	240	0	0.1838383818	0.1838383818
GAS2L2	0	1	0	0	0	NA	NA	NA	ENST00000604641	7920	1	1	0.0126262626262626	0.0126262626262626	1	0	1	0	0	419	419	0	1.4032084361	1.4032084361
GAS2L3	0	2	0	0	0	NA	NA	NA	ENST00000266754	6246	2	2	0.032020493115594	0.032020493115594	1	0	0.5	0	0	126	126	0	NA	NA
GAS6	0	1	0	0	0	NA	NA	NA	ENST00000327773	6102	1	1	0.0163880694854146	0.0163880694854146	1	0	1	0	0	492	492	0	0.1018217334	0.1018217334
GAS8	0	1	1	0	0	NA	NA	NA	ENST00000268699	4302	2	2	0.0464900046490005	0.0464900046490005	1	0	1	0	0	134	134	135	0.2747918841	0.2747918841
GATA1	0	1	0	0	0	NA	NA	NA	ENST00000376670	3717	1	1	0.0269034167339252	0.0269034167339252	1	0	1	0	0	55	55	0	0.6324234657	0.6324234657
GATA4	0	1	0	0	0	NA	NA	NA	ENST00000335135	3978	1	1	0.0251382604323781	0.0251382604323781	1	0	1	0	0	344	344	0	0.6299322117	0.6299322117
GATA6	1	0	0	0	0	NA	NA	NA	ENST00000269216	5355	1	0	0.0186741363211951	0	0	NA	NA	0	0	0	0	0	NA	NA
GATAD2B	0	0	1	0	0	NA	NA	NA	ENST00000368655	5337	1	1	0.018737118231216	0.018737118231216	0	NA	NA	0	0	0	0	30	NA	NA
GBE1	1	0	0	0	0	NA	NA	NA	ENST00000429644	6318	1	0	0.0158277936055714	0	0	NA	NA	0	0	0	0	0	NA	NA
GBF1	1	0	0	0	0	NA	NA	NA	ENST00000369983	16731	1	0	0.00597692905385213	0	0	NA	NA	0	0	0	0	0	NA	NA
GBP2	0	0	0	1	0	NA	NA	NA	ENST00000370466	5319	1	1	0.0188005264147396	0.0188005264147396	0	NA	NA	0	0	0	0	78	NA	NA
GCAT	0	0	0	1	0	NA	NA	NA	ENST00000248924	3771	1	1	0.0265181649429859	0.0265181649429859	0	NA	NA	0	0	0	0	49	NA	NA
GCM1	0	1	0	0	0	NA	NA	NA	ENST00000259803	3924	1	1	0.0254841997961264	0.0254841997961264	1	0	1	0	0	42	42	0	0.0910519514	0.0910519514
GCN1	1	2	0	0	1	0.323198925917031	-4.9999999303521	NA	ENST00000300648	24039	4	2	0.0166396272723491	0.00831981363617455	1	0	0.5	0	0	289	289	0	0.18216334825	0.18216334825
GCNT4	1	0	0	0	0	NA	NA	NA	ENST00000322348	4077	1	0	0.0245278390973755	0	0	NA	NA	0	0	0	0	0	NA	NA
GDF10	1	0	0	0	0	NA	NA	NA	ENST00000580279	4302	1	0	0.0232450023245002	0	0	NA	NA	0	0	0	0	0	NA	NA
GDF9	1	0	0	0	0	NA	NA	NA	ENST00000378673	4086	1	0	0.0244738130200685	0	0	NA	NA	0	0	0	0	0	NA	NA
GET4	0	1	0	0	0	NA	NA	NA	ENST00000265857	2943	1	1	0.0339789330615019	0.0339789330615019	1	0	1	0	0	182	182	0	0.1788008045	0.1788008045
GFAP	0	0	1	0	0	NA	NA	NA	ENST00000253408	4248	1	1	0.0235404896421846	0.0235404896421846	0	NA	NA	0	0	0	0	281	NA	NA
GFRA1	0	2	0	0	0	NA	NA	NA	ENST00000355422	4185	2	2	0.04778972520908	0.04778972520908	1	0	0.5	0	0	171	171	0	0.08306977115	0.08306977115
GHDC	1	0	0	0	0	NA	NA	NA	ENST00000301671	4770	1	0	0.0209643605870021	0	0	NA	NA	0	0	0	0	0	NA	NA
GIGYF2	0	0	0	1	1	NA	NA	NA	ENST00000373563	11691	2	1	0.0171071764605252	0.00855358823026259	0	NA	NA	0	0	0	0	508	NA	NA
GIPC1	0	1	0	0	0	NA	NA	NA	ENST00000345425	2997	1	1	0.0333667000333667	0.0333667000333667	1	0	1	0	0	205	205	0	0.1101484382	0.1101484382
GIPC3	1	0	0	0	0	NA	NA	NA	ENST00000322315	2808	1	0	0.0356125356125356	0	0	NA	NA	0	0	0	0	0	NA	NA
GIPR	0	1	0	0	0	NA	NA	NA	ENST00000590918	4194	1	1	0.0238435860753457	0.0238435860753457	1	0	1	0	0	121	121	0	0	0
GK2	1	1	0	0	0	NA	NA	NA	ENST00000358842	4977	2	1	0.0401848503114326	0.0200924251557163	1	0	1	0	0	124	124	0	0	0
GLB1L2	0	2	0	0	0	NA	NA	NA	ENST00000339772	5724	2	2	0.0349406009783368	0.0349406009783368	2	1	1	2	2	408	408	0	NA	NA
GLG1	1	0	0	0	0	NA	NA	NA	ENST00000422840	10611	1	0	0.00942418245217228	0	0	NA	NA	0	0	0	0	0	NA	NA
GLI2	0	1	0	0	0	NA	NA	NA	ENST00000361492	14274	1	1	0.00700574471066274	0.00700574471066274	1	0	1	0	0	1436	1436	0	1.1691911127	1.1691911127
GLIPR1	0	1	0	0	0	NA	NA	NA	ENST00000266659	2394	1	1	0.0417710944026733	0.0417710944026733	1	0	1	0	0	264	264	0	1.1799755784	1.1799755784
GLMN	0	1	0	0	0	NA	NA	NA	ENST00000370360	5346	1	1	0.0187055742611298	0.0187055742611298	1	0	1	0	0	587	587	0	0.8617950378	0.8617950378
GLRA1	0	1	0	1	0	NA	NA	NA	ENST00000455880	4113	2	2	0.0486263068319961	0.0486263068319961	1	0	1	0	0	248	248	251	0	0
GLRB	0	1	0	0	0	NA	NA	NA	ENST00000264428	4473	1	1	0.0223563603845294	0.0223563603845294	1	0	1	0	0	396	396	0	0.0976289825	0.0976289825
GMCL1	1	0	0	0	0	NA	NA	NA	ENST00000282570	4635	1	0	0.0215749730312837	0	0	NA	NA	0	0	0	0	0	NA	NA
GMEB1	0	1	0	0	0	NA	NA	NA	ENST00000294409	5157	1	1	0.0193911188675587	0.0193911188675587	1	0	1	0	0	430	430	0	0.2121558289	0.2121558289
GMPS	0	1	0	0	0	NA	NA	NA	ENST00000496455	6237	1	1	0.0160333493666827	0.0160333493666827	1	0	1	0	0	63	63	0	0.2563523909	0.2563523909
GNAL	0	1	0	0	0	NA	NA	NA	ENST00000269162	3429	1	1	0.0291630212890055	0.0291630212890055	1	0	1	0	0	50	50	0	0	0
GNAS	1	2	1	0	0	-0.0544532402232786	2.48972377055965	NA	ENST00000371100	9333	4	3	0.0428586735240544	0.0321440051430408	1	0	0.5	0	0	201	201	627	0.0863263469	0.0863263469
GNB1	1	0	0	0	0	NA	NA	NA	ENST00000378609	3060	1	0	0.0326797385620915	0	0	NA	NA	0	0	0	0	0	NA	NA
GNE	0	2	0	0	0	NA	NA	NA	ENST00000377902	6498	2	2	0.0307787011388119	0.0307787011388119	1	1	1	2	2	682	693	0	0.5107844996	0.5107844996
GNL2	0	1	0	0	0	NA	NA	NA	ENST00000373062	6579	1	1	0.0151998784009728	0.0151998784009728	1	0	1	0	0	262	262	0	0.3290009122	0.3290009122
GNPDA1	0	1	0	0	0	NA	NA	NA	ENST00000311337	2601	1	1	0.0384467512495194	0.0384467512495194	1	0	1	0	0	229	229	0	0.0943407173	0.0943407173
GNS	0	1	0	0	0	NA	NA	NA	ENST00000258145	4968	1	1	0.0201288244766506	0.0201288244766506	1	0	1	0	0	69	69	0	0	0
GOLGA2	0	0	0	1	0	NA	NA	NA	ENST00000421699	9018	1	1	0.0110889332446219	0.0110889332446219	0	NA	NA	0	0	0	0	516	NA	NA
GOLGA3	0	1	0	0	0	NA	NA	NA	ENST00000204726	13482	1	1	0.0074172971369233	0.0074172971369233	1	0	1	0	0	564	564	0	0	0
GOLGA4	0	3	0	0	0	4.99999859827504	-4.99900444851621	NA	ENST00000361924	20070	3	3	0.0149476831091181	0.0149476831091181	1	0	0.333333333333333	0	0	1484	1484	0	0.568074383033333	0.568074383033333
GOLGA6D	0	1	0	0	0	NA	NA	NA	ENST00000434739	6237	1	1	0.0160333493666827	0.0160333493666827	1	0	1	0	0	688	688	0	1.1639370403	1.1639370403
GOT2	0	1	0	0	0	NA	NA	NA	ENST00000245206	3870	1	1	0.0258397932816537	0.0258397932816537	1	0	1	0	0	407	407	0	0	0
GP2	1	0	0	0	0	NA	NA	NA	ENST00000381362	4833	1	0	0.0206910821435961	0	0	NA	NA	0	0	0	0	0	NA	NA
GPA33	0	1	0	0	0	NA	NA	NA	ENST00000367868	2871	1	1	0.0348310693138279	0.0348310693138279	1	0	1	0	0	61	61	0	0.1900212615	0.1900212615
GPAM	0	2	0	0	0	NA	NA	NA	ENST00000348367	7452	2	2	0.0268384326355341	0.0268384326355341	1	0	0.5	0	0	417	417	0	0.26653588515	0.26653588515
GPANK1	0	2	0	0	0	NA	NA	NA	ENST00000375906	3204	2	2	0.0624219725343321	0.0624219725343321	1	0	0.5	0	0	258	258	0	0.3943576889	0.3943576889
GPAT2	0	1	0	0	0	NA	NA	NA	ENST00000359548	7155	1	1	0.0139762403913347	0.0139762403913347	1	0	1	0	0	47	47	0	0.2305663678	0.2305663678
GPATCH1	1	0	0	0	0	NA	NA	NA	ENST00000170564	8379	1	0	0.0119345984007638	0	0	NA	NA	0	0	0	0	0	NA	NA
GPATCH2	0	1	0	0	0	NA	NA	NA	ENST00000366935	4752	1	1	0.021043771043771	0.021043771043771	1	0	1	0	0	66	66	0	0	0
GPATCH8	0	0	0	0	1	NA	NA	NA	ENST00000591680	13518	1	0	0.00739754401538689	0	0	NA	NA	0	0	0	0	0	NA	NA
GPC3	0	0	0	0	1	NA	NA	NA	ENST00000370818	5220	1	0	0.0191570881226054	0	0	NA	NA	0	0	0	0	0	NA	NA
GPC4	1	0	0	0	0	NA	NA	NA	ENST00000370828	5004	1	0	0.0199840127897682	0	0	NA	NA	0	0	0	0	0	NA	NA
GPHN	1	0	0	0	0	NA	NA	NA	ENST00000315266	6624	1	0	0.0150966183574879	0	0	NA	NA	0	0	0	0	0	NA	NA
GPNMB	1	1	0	0	0	NA	NA	NA	ENST00000381990	5148	2	1	0.0388500388500388	0.0194250194250194	1	0	1	0	0	562	562	0	0	0
GPR137	0	1	0	1	0	NA	NA	NA	ENST00000313074	3753	2	2	0.0532907007727152	0.0532907007727152	1	0	1	0	0	33	33	391	0.3581048376	0.3581048376
GPR141	0	1	0	0	0	NA	NA	NA	ENST00000334425	2745	1	1	0.0364298724954463	0.0364298724954463	1	0	1	0	0	146	146	0	0.533973532	0.533973532
GPR142	0	1	0	0	0	NA	NA	NA	ENST00000335666	4158	1	1	0.0240500240500241	0.0240500240500241	1	0	1	0	0	409	409	0	0.5176654902	0.5176654902
GPR161	1	0	0	0	0	NA	NA	NA	ENST00000367835	4761	1	0	0.0210039907582441	0	0	NA	NA	0	0	0	0	0	NA	NA
GPR173	0	1	0	0	0	NA	NA	NA	ENST00000332582	3357	1	1	0.0297885016383676	0.0297885016383676	1	0	1	0	0	161	161	0	0	0
GPR174	0	0	1	0	0	NA	NA	NA	ENST00000276077	2997	1	1	0.0333667000333667	0.0333667000333667	0	NA	NA	0	0	0	0	53	NA	NA
GPR182	0	1	0	0	0	NA	NA	NA	ENST00000300098	3636	1	1	0.0275027502750275	0.0275027502750275	1	0	1	0	0	164	164	0	1.0434206761	1.0434206761
GPR19	0	2	0	0	0	NA	NA	NA	ENST00000332427	3735	2	2	0.0535475234270415	0.0535475234270415	1	0	0.5	0	0	99	99	0	0.27876250635	0.27876250635
GPR20	0	0	1	0	0	NA	NA	NA	ENST00000377741	3222	1	1	0.0310366232153942	0.0310366232153942	0	NA	NA	0	0	0	0	309	NA	NA
GPR50	0	1	0	0	0	NA	NA	NA	ENST00000218316	5553	1	1	0.0180082838105529	0.0180082838105529	1	0	1	0	0	411	411	0	0.8544292943	0.8544292943
GPR62	0	0	0	2	0	NA	NA	NA	ENST00000322241	3312	2	2	0.0603864734299517	0.0603864734299517	0	NA	NA	0	0	0	0	8.5	NA	NA
GPR68	0	1	0	0	0	NA	NA	NA	ENST00000531499	3285	1	1	0.030441400304414	0.030441400304414	1	0	1	0	0	101	101	0	0.0864333893	0.0864333893
GPR82	0	2	0	0	0	NA	NA	NA	ENST00000302548	3024	2	2	0.0661375661375661	0.0661375661375661	1	0	0.5	0	0	73	73	0	0.49920272005	0.49920272005
GPR85	1	0	0	0	0	NA	NA	NA	ENST00000297146	3330	1	0	0.03003003003003	0	0	NA	NA	0	0	0	0	0	NA	NA
GPRASP2	0	1	1	0	0	NA	NA	NA	ENST00000332262	7542	2	2	0.0265181649429859	0.0265181649429859	1	0	1	0	0	433	433	597	0.3013553154	0.3013553154
GPRIN1	0	1	0	0	0	NA	NA	NA	ENST00000303991	9072	1	1	0.0110229276895944	0.0110229276895944	1	0	1	0	0	705	705	0	1.06964443	1.06964443
GPT	0	1	0	0	0	NA	NA	NA	ENST00000394955	4464	1	1	0.0224014336917563	0.0224014336917563	1	0	1	0	0	173	173	0	0.985791891	0.985791891
GRAMD1C	1	0	0	0	0	NA	NA	NA	ENST00000358160	5958	1	0	0.0167841557569654	0	0	NA	NA	0	0	0	0	0	NA	NA
GREB1L	1	0	1	0	0	NA	NA	NA	ENST00000424526	17307	2	1	0.0115560177962674	0.0057780088981337	0	NA	NA	0	0	0	0	737	NA	NA
GRHL1	1	0	0	0	0	NA	NA	NA	ENST00000324907	5562	1	0	0.0179791441927364	0	0	NA	NA	0	0	0	0	0	NA	NA
GRID1	1	0	0	0	0	NA	NA	NA	ENST00000327946	9081	1	0	0.0110120030833609	0	0	NA	NA	0	0	0	0	0	NA	NA
GRID2	1	0	0	0	0	NA	NA	NA	ENST00000282020	9063	1	0	0.011033873993159	0	0	NA	NA	0	0	0	0	0	NA	NA
GRID2IP	0	2	0	0	0	NA	NA	NA	ENST00000457091	10899	2	2	0.0183503073676484	0.0183503073676484	1	0	0.5	0	0	38	38	0	0	0
GRIK1	0	2	0	0	0	NA	NA	NA	ENST00000399907	8262	2	2	0.0242072137496974	0.0242072137496974	1	0	0.5	0	0	116	116	0	0	0
GRIK5	1	0	0	0	0	NA	NA	NA	ENST00000262895	8820	1	0	0.0113378684807256	0	0	NA	NA	0	0	0	0	0	NA	NA
GRIN1	0	1	0	0	0	NA	NA	NA	ENST00000371561	8442	1	1	0.0118455342335939	0.0118455342335939	1	0	1	0	0	482	482	0	0	0
GRIN2B	0	2	0	0	0	NA	NA	NA	ENST00000609686	13356	2	2	0.0149745432764301	0.0149745432764301	1	0	0.5	0	0	1014	1014	0	0.66738772375	0.66738772375
GRIN2D	0	1	0	0	0	NA	NA	NA	ENST00000263269	12024	1	1	0.0083166999334664	0.0083166999334664	1	0	1	0	0	496	496	0	0.2819710529	0.2819710529
GRIN3A	0	1	0	0	0	NA	NA	NA	ENST00000361820	10035	1	1	0.00996512207274539	0.00996512207274539	1	0	1	0	0	340	340	0	0.587094013	0.587094013
GRIP1	0	1	0	0	0	NA	NA	NA	ENST00000359742	10152	1	1	0.00985027580772262	0.00985027580772262	1	0	1	0	0	874	874	0	NA	NA
GRK2	1	0	0	0	0	NA	NA	NA	ENST00000308595	6201	1	0	0.0161264312207708	0	0	NA	NA	0	0	0	0	0	NA	NA
GRK4	0	1	0	0	0	NA	NA	NA	ENST00000398052	5202	1	1	0.0192233756247597	0.0192233756247597	1	0	1	0	0	55	55	0	0.2188365772	0.2188365772
GRM1	0	1	0	0	0	NA	NA	NA	ENST00000282753	10746	1	1	0.00930578820026056	0.00930578820026056	1	0	1	0	0	517	517	0	0.0930052171	0.0930052171
GRM3	0	1	0	0	0	NA	NA	NA	ENST00000361669	7911	1	1	0.012640626975098	0.012640626975098	1	0	1	0	0	280	280	0	0	0
GRM5	0	1	0	0	0	NA	NA	NA	ENST00000305447	10908	1	1	0.00916758342500917	0.00916758342500917	1	0	1	0	0	307	307	0	0	0
GRM6	1	1	0	0	0	NA	NA	NA	ENST00000231188	7893	2	1	0.0253389078930698	0.0126694539465349	1	0	1	0	0	468	468	0	0	0
GSC	1	0	0	0	0	NA	NA	NA	ENST00000238558	2313	1	0	0.0432338953739732	0	0	NA	NA	0	0	0	0	0	NA	NA
GSTCD	0	0	1	0	0	NA	NA	NA	ENST00000360505	5697	1	1	0.0175530981218185	0.0175530981218185	0	NA	NA	0	0	0	0	510	NA	NA
GSX1	1	0	0	0	0	NA	NA	NA	ENST00000302945	2376	1	0	0.0420875420875421	0	0	NA	NA	0	0	0	0	0	NA	NA
GTF2IRD1	0	1	0	0	0	NA	NA	NA	ENST00000265755	8631	1	1	0.0115861429730043	0.0115861429730043	1	0	1	0	0	366	366	0	0	0
GTF3C1	2	0	0	1	0	-4.99999973859515	0.151279931501102	NA	ENST00000356183	18981	3	1	0.0158052789631737	0.0052684263210579	0	NA	NA	0	0	0	0	336	NA	NA
GTF3C2	0	0	1	0	0	NA	NA	NA	ENST00000264720	8199	1	1	0.0121966093426028	0.0121966093426028	0	NA	NA	0	0	0	0	348	NA	NA
GTPBP10	0	0	0	1	0	NA	NA	NA	ENST00000222511	3483	1	1	0.0287108814240597	0.0287108814240597	0	NA	NA	0	0	0	0	61	NA	NA
GTSF1	1	1	0	0	0	NA	NA	NA	ENST00000305879	1503	2	1	0.133067198935462	0.0665335994677312	1	0	1	0	0	42	42	0	0.2173603069	0.2173603069
GUCA1B	1	0	0	0	0	NA	NA	NA	ENST00000230361	1800	1	0	0.0555555555555556	0	0	NA	NA	0	0	0	0	0	NA	NA
GUCY1A3	0	1	0	0	0	NA	NA	NA	ENST00000296518	6210	1	1	0.0161030595813205	0.0161030595813205	1	0	1	0	0	33	33	0	NA	NA
GUCY2F	0	1	0	0	0	NA	NA	NA	ENST00000218006	9972	1	1	0.0100280786201364	0.0100280786201364	1	0	1	0	0	913	913	0	0.2068152234	0.2068152234
GZMB	0	1	0	0	0	NA	NA	NA	ENST00000216341	2223	1	1	0.0449842555105713	0.0449842555105713	1	0	1	0	0	84	84	0	2.4057572361	2.4057572361
H3F3A	0	1	0	0	0	NA	NA	NA	ENST00000366815	1224	1	1	0.0816993464052288	0.0816993464052288	1	0	1	0	0	35	35	0	0.0957538528	0.0957538528
HACD2	1	0	0	0	0	NA	NA	NA	ENST00000383657	2286	1	0	0.0437445319335083	0	0	NA	NA	0	0	0	0	0	NA	NA
HACE1	0	1	0	0	0	NA	NA	NA	ENST00000262903	8181	1	1	0.0122234445666789	0.0122234445666789	1	0	1	0	0	689	689	0	0	0
HADHA	0	0	0	0	1	NA	NA	NA	ENST00000380649	6867	1	0	0.0145623998835008	0	0	NA	NA	0	0	0	0	0	NA	NA
HADHB	0	1	0	0	0	NA	NA	NA	ENST00000317799	4266	1	1	0.023441162681669	0.023441162681669	1	0	1	0	0	220	220	0	0.7962418799	0.7962418799
HAGH	0	1	0	0	0	NA	NA	NA	ENST00000397356	2772	1	1	0.0360750360750361	0.0360750360750361	1	0	1	0	0	86	86	0	0.6000673876	0.6000673876
HAPLN2	1	0	0	0	0	NA	NA	NA	ENST00000255039	3060	1	0	0.0326797385620915	0	0	NA	NA	0	0	0	0	0	NA	NA
HARS2	1	0	0	0	0	NA	NA	NA	ENST00000230771	4554	1	0	0.0219587176108915	0	0	NA	NA	0	0	0	0	0	NA	NA
HAUS5	0	1	0	0	0	NA	NA	NA	ENST00000203166	5697	1	1	0.0175530981218185	0.0175530981218185	1	0	1	0	0	448	448	0	0.6653374703	0.6653374703
HAUS7	1	0	0	0	0	NA	NA	NA	ENST00000370211	3312	1	0	0.0301932367149758	0	0	NA	NA	0	0	0	0	0	NA	NA
HAVCR1	0	2	0	0	0	NA	NA	NA	ENST00000339252	3276	2	2	0.061050061050061	0.061050061050061	1	0	0.5	0	0	65	65	0	1.16936004485	1.16936004485
HCAR1	0	1	0	0	0	NA	NA	NA	ENST00000432564	3114	1	1	0.0321130378933847	0.0321130378933847	1	0	1	0	0	60	60	0	0	0
HCFC1	0	1	0	0	0	NA	NA	NA	ENST00000310441	18315	1	1	0.00546000546000546	0.00546000546000546	1	0	1	0	0	315	315	0	0	0
HCFC2	0	0	0	0	1	NA	NA	NA	ENST00000229330	7128	1	0	0.0140291806958474	0	0	NA	NA	0	0	0	0	0	NA	NA
HCN1	0	1	0	0	0	NA	NA	NA	ENST00000303230	8010	1	1	0.0124843945068664	0.0124843945068664	1	0	1	0	0	204	204	0	0.1714687637	0.1714687637
HDAC1	1	1	0	0	0	NA	NA	NA	ENST00000373548	4338	2	1	0.0461041954817888	0.0230520977408944	1	0	1	0	0	378	378	0	0.0945687735	0.0945687735
HDAC6	0	1	0	0	0	NA	NA	NA	ENST00000334136	10935	1	1	0.00914494741655236	0.00914494741655236	1	0	1	0	0	651	651	0	NA	NA
HDAC7	1	0	0	0	0	NA	NA	NA	ENST00000427332	8568	1	0	0.011671335200747	0	0	NA	NA	0	0	0	0	0	NA	NA
HDAC9	1	0	0	0	0	NA	NA	NA	ENST00000432645	9099	1	0	0.0109902187053522	0	0	NA	NA	0	0	0	0	0	NA	NA
HDHD3	0	1	0	0	0	NA	NA	NA	ENST00000238379	2259	1	1	0.0442673749446658	0.0442673749446658	1	0	1	0	0	240	240	0	0.5658502579	0.5658502579
HEATR1	0	1	0	0	0	NA	NA	NA	ENST00000366582	19296	1	1	0.00518242122719735	0.00518242122719735	1	0	1	0	0	1608	1608	0	0.5422077071	0.5422077071
HEATR6	1	0	0	0	0	NA	NA	NA	ENST00000184956	10629	1	0	0.00940822278671559	0	0	NA	NA	0	0	0	0	0	NA	NA
HEATR9	0	1	0	0	0	NA	NA	NA	ENST00000604834	5130	1	1	0.0194931773879142	0.0194931773879142	1	0	1	0	0	117	117	0	2.340808528	2.340808528
HEBP2	0	1	0	0	0	NA	NA	NA	ENST00000607197	1845	1	1	0.0542005420054201	0.0542005420054201	1	0	1	0	0	56	56	0	0.9719942086	0.9719942086
HECTD1	0	2	0	0	0	NA	NA	NA	ENST00000399332	23490	2	2	0.00851426138782461	0.00851426138782461	1	0	0.5	0	0	51	51	0	0.32420281235	0.32420281235
HECTD4	2	0	0	1	0	-4.99999938790425	-0.0177740083260148	NA	ENST00000550722	38556	3	1	0.00778089013383131	0.00259363004461044	0	NA	NA	0	0	0	0	1010	NA	NA
HECW1	0	1	0	0	1	NA	NA	NA	ENST00000395891	14454	2	1	0.01383700013837	0.006918500069185	1	0	1	0	0	33	33	0	0.0816332928	0.0816332928
HECW2	0	1	0	0	0	NA	NA	NA	ENST00000260983	14148	1	1	0.00706813683912921	0.00706813683912921	1	0	1	0	0	1125	1125	0	0.1052606095	0.1052606095
HEPH	0	0	1	0	0	NA	NA	NA	ENST00000343002	10422	1	1	0.00959508731529457	0.00959508731529457	0	NA	NA	0	0	0	0	722	NA	NA
HERC2	1	0	0	0	0	NA	NA	NA	ENST00000261609	43506	1	0	0.00229853353560428	0	0	NA	NA	0	0	0	0	0	NA	NA
HERC3	0	1	0	0	0	NA	NA	NA	ENST00000264345	9450	1	1	0.0105820105820106	0.0105820105820106	1	0	1	0	0	539	539	0	NA	NA
HERC6	0	0	0	1	0	NA	NA	NA	ENST00000264346	9198	1	1	0.0108719286801479	0.0108719286801479	0	NA	NA	0	0	0	0	168	NA	NA
HEXIM2	0	1	0	0	0	NA	NA	NA	ENST00000307275	2574	1	1	0.0388500388500388	0.0388500388500388	1	0	1	0	0	242	242	0	1.8195638596	1.8195638596
HEY1	1	0	0	0	0	NA	NA	NA	ENST00000354724	2736	1	0	0.0365497076023392	0	0	NA	NA	0	0	0	0	0	NA	NA
HFM1	0	1	0	0	0	NA	NA	NA	ENST00000370425	12915	1	1	0.00774293457220286	0.00774293457220286	1	0	1	0	0	1424	1424	0	1.2255275551	1.2255275551
HHATL	1	0	0	0	0	NA	NA	NA	ENST00000310417	4536	1	0	0.0220458553791887	0	0	NA	NA	0	0	0	0	0	NA	NA
HHIPL2	1	1	0	0	0	NA	NA	NA	ENST00000343410	6516	2	1	0.0306936771025169	0.0153468385512584	1	0	1	0	0	59	59	0	0.6236270183	0.6236270183
HHLA1	1	0	0	0	0	NA	NA	NA	ENST00000414222	4779	1	0	0.0209248796819418	0	0	NA	NA	0	0	0	0	0	NA	NA
HIC2	1	0	0	0	0	NA	NA	NA	ENST00000407464	5535	1	0	0.01806684733514	0	0	NA	NA	0	0	0	0	0	NA	NA
